customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned,churn_probability,churn_probability_percentage,predicted_churn,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_total_score,rfm_segment,churn_risk,customer_value,expected_revenue_at_risk,expected_profit_at_risk,retention_score,retention_priority,retention_action,retention_rank
C01215,high,referral,Kolkata,42,male,15,32,351332,323642.97,237293.82,86349.15,26.68,21576.2,2025-10-19,2025-12-22,9,64,89,40,29,13,7,3,4,1,85.55,0.3258,0.1461,0.0787,5,128073.25,0,0.0344781746031746,3.4478174603174603,0,4,3,4,434,11,High Value,Low Risk,86349.15,12113.286039682538,2977.161070535714,0.3068110355777587,Low,Low-touch retention monitoring,494
C00061,high,ads,Mumbai,35,female,32,67,884238,817923.61,634067.42,183856.19,22.48,25560.11,2025-04-01,2025-12-27,4,270,269,141,52,52,24,3,4,1,43.26,0.1933,0.1933,0.0892,12,96526.46,0,0.020462373410902825,2.0462373410902823,0,5,5,5,555,15,Champions,Low Risk,183856.19,18093.608140109893,3762.134013685898,0.306769740005551,Low,Low-touch retention monitoring,495
C01098,high,referral,Mumbai,27,female,90,182,1506135,1391924.33,1078038.67,313885.66,22.55,15465.83,2024-04-02,2025-12-28,3,635,649,301,197,94,57,3,4,1,51.73,0.3035,0.1448,0.0878,11,199240.05,0,0.013253720238095236,1.3253720238095237,0,5,5,5,555,15,Champions,Low Risk,313885.66,19961.89193080357,4160.15272438988,0.30604083540340193,Low,Low-touch retention monitoring,496
C00487,medium,ads,Chennai,50,male,15,35,192848,183657.81,128580.12,55077.69,29.99,12243.85,2025-04-07,2025-12-29,2,266,141,67,37,30,7,3,4,1,20.58,0.2624,0.2128,0.0496,7,97890.92,0,0.04457247899159663,4.457247899159663,0,5,3,3,533,11,Recent Customers,Low Risk,55077.69,8595.713428571427,2454.9491804306717,0.30597147851395834,Low,Low-touch retention monitoring,497
C00968,medium,ads,Bhubaneswar,39,female,24,46,440600,402616.89,311339.92,91276.97,22.67,16775.7,2024-06-28,2025-10-24,68,483,247,111,74,31,31,3,4,1,18.14,0.2996,0.1255,0.1255,1,40580.8,0,0.032779671717171714,3.2779671717171714,0,1,4,4,144,9,At Risk High Value,Low Risk,91276.97,14442.723358585858,2992.029111938131,0.30597006472590466,Low,Low-touch retention monitoring,498
C00794,medium,organic,Hyderabad,42,female,17,38,579951,550029.48,404384.43,145645.04999999996,26.48,32354.68,2024-11-09,2025-12-31,0,417,205,107,51,29,18,3,4,1,14.88,0.2488,0.1415,0.0878,1,5970.24,0,0.023827380952380954,2.3827380952380954,0,5,3,5,535,13,High Value,Low Risk,145645.04999999996,13818.713410714287,3470.340090178571,0.30590172044951713,Low,Low-touch retention monitoring,499
C00392,high,ads,Kolkata,38,male,44,85,746000,692814.64,523163.38,169651.25999999998,24.49,15745.79,2024-11-19,2025-12-11,20,387,376,181,115,44,36,3,4,1,41.5,0.3059,0.117,0.0957,9,239829.82,0,0.021305555555555557,2.1305555555555555,0,3,5,5,355,13,High Value,Low Risk,169651.25999999998,15893.944444444445,3614.5143449999996,0.3058442169611343,Low,Low-touch retention monitoring,500
C00312,medium,ads,Mumbai,48,male,15,32,311920,295569.58,212213.74,83355.84,28.2,19704.64,2024-08-17,2025-12-02,29,472,223,98,66,32,27,3,4,1,11.6,0.296,0.1435,0.1211,1,108143.19,0,0.034601648351648355,3.4601648351648353,0,2,3,3,233,8,Needs Attention,Low Risk,83355.84,10792.946153846155,2884.249463736264,0.3057514111284731,Low,Low-touch retention monitoring,501
C01202,medium,organic,Delhi,18,female,27,64,663341,607336.79,457946.63,149390.15999999997,24.6,22493.96,2024-06-23,2025-10-07,85,471,268,134,62,46,26,3,4,1,20.92,0.2313,0.1716,0.097,3,9185.96,0,0.02324305555555555,2.324305555555555,0,1,4,5,145,10,At Risk High Value,Low Risk,149390.15999999997,15418.071715277774,3472.2837883333323,0.30557114804610175,Low,Low-touch retention monitoring,502
C00143,medium,ads,Ahmedabad,37,male,8,16,152445,142701.53999999998,111447.61,31253.929999999986,21.9,17837.69,2025-08-28,2025-12-24,7,118,87,45,23,12,7,3,4,1,24.75,0.2644,0.1379,0.0805,2,18758.04,0,0.05989069264069265,5.989069264069265,0,4,2,2,422,8,Recent Customers,Low Risk,31253.929999999986,9130.036639610391,1871.8195154437224,0.30546637269133303,Low,Low-touch retention monitoring,503
C01145,medium,ads,Jaipur,48,other,21,49,310667,279690.8,224082.94,55607.86,19.88,13318.61,2024-08-02,2025-12-30,1,515,282,138,61,55,28,3,4,1,14.88,0.2163,0.195,0.0993,4,18072.18,0,0.0438917748917749,4.38917748917749,0,5,4,3,543,12,Loyal Customers,Low Risk,55607.86,13635.726030303033,2440.7276733333338,0.3053553246421568,Low,Low-touch retention monitoring,504
C00853,medium,ads,Kolkata,42,male,11,22,290155,275631.39,201912.15,73719.23999999999,26.75,25057.4,2024-09-27,2025-11-27,34,426,212,107,51,36,18,3,4,1,9.42,0.2406,0.1698,0.0849,4,17750.6,0,0.0370918489190548,3.70918489190548,0,2,3,3,233,8,Needs Attention,Low Risk,73719.23999999999,10762.385423108346,2734.3829125075413,0.30533757728345,Low,Low-touch retention monitoring,505
C00734,medium,ads,Bangalore,40,female,9,17,235331,226308.44,173681.64,52626.8,23.25,25145.38,2025-04-12,2025-12-06,25,238,121,60,36,10,15,3,4,1,13.8,0.2975,0.0826,0.124,3,107335.56,0,0.04524702380952381,4.524702380952381,0,3,2,3,323,8,Needs Attention,Low Risk,52626.8,10648.02736011905,2381.206072619048,0.30528571781351554,Low,Low-touch retention monitoring,506
C00210,medium,referral,Ahmedabad,41,male,24,55,402041,374253.43,281698.92,92554.50999999998,24.73,15593.89,2024-05-19,2025-12-30,1,590,292,147,73,43,29,3,4,1,14.85,0.25,0.1473,0.0993,3,26785.24,0,0.031889880952380954,3.1889880952380953,0,5,4,4,544,13,Champions,Low Risk,92554.50999999998,12821.039627976192,2951.552305505952,0.304949150889124,Low,Low-touch retention monitoring,507
C00732,medium,organic,Ahmedabad,27,female,26,50,404160,373495.64,297495.71,75999.92999999998,20.35,14365.22,2024-08-18,2025-12-12,19,481,241,117,59,37,28,3,4,1,19.73,0.2448,0.1535,0.1162,4,119277.04,0,0.03608080808080808,3.608080808080808,0,3,4,4,344,11,High Value,Low Risk,75999.92999999998,14582.419393939394,2742.138888484848,0.3048322316414581,Low,Low-touch retention monitoring,508
C00796,medium,organic,Delhi,18,female,21,36,406789,371704.76,279761.74,91943.01999999996,24.74,17700.23,2024-07-24,2025-12-12,19,506,242,116,71,33,22,3,4,1,15.15,0.2934,0.1364,0.0909,1,10241.0,0,0.03187346681096681,3.187346681096681,0,3,4,4,344,11,High Value,Low Risk,91943.01999999996,12965.775690566377,2930.5427964700566,0.304683865570121,Low,Low-touch retention monitoring,509
C00200,high,organic,Hyderabad,20,female,31,58,556063,504063.37,406450.73,97612.63999999996,19.37,16260.11,2025-05-12,2025-12-19,12,221,225,111,48,48,18,3,4,1,51.2,0.2133,0.2133,0.08,11,225190.91,0,0.03058577533577533,3.058577533577533,0,3,5,4,354,12,High Value,Low Risk,97612.63999999996,17007.617990537237,2985.558276971915,0.30457631018314996,Low,Low-touch retention monitoring,510
C00381,medium,ads,Ahmedabad,27,female,30,68,578852,532733.38,404974.82,127758.55999999995,23.98,17757.78,2024-06-26,2025-12-26,5,548,246,130,61,39,16,3,4,1,19.98,0.248,0.1585,0.065,3,59928.47,0,0.025463744588744584,2.5463744588744586,0,4,5,5,455,14,Champions,Low Risk,127758.55999999995,14739.73948268398,3253.2113408657992,0.30457314572984956,Low,Low-touch retention monitoring,511
C00429,medium,referral,Kolkata,21,female,4,7,61521,58726.27,46746.29,11979.98,20.4,14681.57,2025-10-03,2025-12-02,29,60,40,25,8,6,1,3,4,1,24.33,0.2,0.15,0.025,5,32865.56,0,0.09055059523809524,9.055059523809524,0,2,2,2,222,6,Hibernating,Low Risk,11979.98,5570.763169642857,1084.794319940476,0.3043630542156308,Low,Low-touch retention monitoring,512
C00585,medium,referral,Bhubaneswar,41,male,27,55,467498,447703.48,330957.12,116746.35999999996,26.08,16581.61,2024-04-03,2025-12-22,9,628,313,167,64,52,30,3,4,1,15.69,0.2045,0.1661,0.0958,2,8170.8,0,0.026976190476190483,2.6976190476190482,0,4,4,4,444,12,Champions,Low Risk,116746.35999999996,12611.315095238098,3149.3720447619044,0.3043206229372553,Low,Low-touch retention monitoring,513
C00963,medium,ads,Mumbai,40,male,20,37,215135,197806.33,156903.45,40902.87999999999,20.68,9890.32,2024-08-06,2025-12-24,7,505,255,132,69,39,15,3,4,1,14.46,0.2706,0.1529,0.0588,3,73362.47,0,0.05108035714285716,5.108035714285716,0,4,4,3,443,11,Loyal Customers,Low Risk,40902.87999999999,10989.172633928576,2089.333718571429,0.3041104999219932,Low,Low-touch retention monitoring,514
C00959,medium,referral,Kolkata,37,female,2,3,9581,7514.91,6183.52,1331.39,17.72,3757.45,2025-09-26,2025-10-31,61,35,64,36,14,7,7,3,4,1,20.86,0.2188,0.1094,0.1094,3,87353.62000000001,0,0.17996121933621928,17.99612193362193,0,1,1,1,111,3,Hibernating,Low Risk,1331.39,1724.208442460317,239.598567812049,0.3041067153824631,Low,Low-touch retention monitoring,515
C00677,medium,referral,Chennai,50,male,24,47,700880,660079.98,490510.46,169569.52,25.69,27503.33,2024-09-03,2025-12-05,26,458,239,120,61,33,25,3,4,1,19.13,0.2552,0.1381,0.1046,4,39631.86,0,0.020463235294117647,2.0463235294117648,0,2,4,5,245,11,At Risk High Value,Low Risk,169569.52,14342.272352941176,3469.940986470588,0.3038791203356576,Low,Low-touch retention monitoring,516
C01174,high,organic,Mumbai,32,male,5,10,40660,36713.42,27818.79,8894.63,24.23,7342.68,2025-10-31,2025-12-29,2,59,50,24,10,10,6,3,4,1,30.93,0.2,0.2,0.12,14,489279.42,0,0.10067318098568095,10.067318098568096,0,5,2,1,521,8,Recent Customers,Low Risk,8894.63,4093.3715388777878,895.4506957906673,0.3035822774185405,Low,Low-touch retention monitoring,517
C01134,high,organic,Bangalore,49,male,40,79,619412,560587.24,431237.98,129349.25999999997,23.07,14014.68,2024-12-15,2025-12-26,5,376,357,166,106,58,27,3,4,1,38.83,0.2969,0.1625,0.0756,12,128386.4,0,0.02445138888888889,2.445138888888889,0,4,5,5,455,14,Champions,Low Risk,129349.25999999997,15145.483694444445,3162.769058749999,0.3029575308230338,Low,Low-touch retention monitoring,518
C00100,high,ads,Chennai,23,male,26,43,341209,316738.77,232945.22,83793.55,26.46,12182.26,2025-06-12,2025-12-31,0,202,206,107,43,30,26,3,4,1,46.98,0.2087,0.1456,0.1262,8,116223.11,0,0.03278174603174603,3.278174603174603,0,5,4,3,543,12,Loyal Customers,Low Risk,83793.55,11185.426781746031,2746.8988751984125,0.3029148094302824,Low,Low-touch retention monitoring,519
C01201,medium,organic,Bangalore,26,male,16,33,385588,366359.13,276819.9,89539.23,24.44,22897.45,2024-10-17,2025-12-27,4,436,228,112,56,39,21,3,4,1,13.39,0.2456,0.1711,0.0921,2,10965.62,0,0.031128336940836946,3.1128336940836947,0,4,3,4,434,11,High Value,Low Risk,89539.23,12002.713184343436,2787.2073208630954,0.30244365247778554,Low,Low-touch retention monitoring,520
C00026,medium,ads,Kolkata,21,female,9,19,320381,308066.9,233954.75,74112.15,24.06,34229.66,2024-11-21,2025-10-30,62,343,201,95,60,23,23,3,4,1,9.58,0.2985,0.1144,0.1144,4,16015.48,0,0.03508820346320347,3.5088203463203467,0,1,2,3,123,6,Hibernating,Low Risk,74112.15,11241.59371374459,2600.4621982954545,0.30233983052639496,Low,Low-touch retention monitoring,521
C00627,medium,organic,Chennai,33,female,28,57,405245,377560.9,292657.52,84903.37999999998,22.49,13484.32,2024-05-31,2025-12-13,18,561,292,142,82,37,31,3,4,1,18.22,0.2808,0.1267,0.1062,7,105597.54,0,0.03213888888888889,3.213888888888889,0,3,4,4,344,11,High Value,Low Risk,84903.37999999998,13024.124027777778,2728.7002961111107,0.30229141424291944,Low,Low-touch retention monitoring,522
C00373,medium,ads,Bangalore,46,female,2,5,20096,18147.86,13483.15,4664.71,25.7,9073.93,2025-11-05,2025-12-26,5,51,27,13,9,2,3,3,4,1,14.31,0.3333,0.0741,0.1111,3,130029.7,0,0.12431033549783553,12.431033549783553,0,4,1,1,411,6,Recent Customers,Low Risk,4664.71,2498.140502164503,579.8716651001084,0.3022436103776247,Low,Low-touch retention monitoring,523
C00561,high,organic,Delhi,40,female,68,138,1688299,1569528.85,1215885.87,353642.98,22.53,23081.31,2024-06-25,2025-12-23,8,546,586,301,152,88,45,3,4,1,45.46,0.2594,0.1502,0.0768,11,190500.43,0,0.010979166666666667,1.0979166666666667,0,4,5,5,455,14,Champions,Low Risk,353642.98,18536.116104166667,3882.7052179166662,0.30220790424704197,Low,Low-touch retention monitoring,524
C01021,medium,organic,Pune,30,female,21,41,346584,329079.7,244694.96,84384.73999999999,25.64,15670.46,2024-10-11,2025-12-12,19,427,213,116,45,31,21,3,4,1,17.95,0.2113,0.1455,0.0986,4,79831.14,0,0.03211857586857587,3.2118575868575867,0,3,4,4,344,11,High Value,Low Risk,84384.73999999999,11131.784498834499,2710.3176738400484,0.3020375276761068,Low,Low-touch retention monitoring,525
C01080,medium,ads,Mumbai,44,male,22,45,525267,474091.31,364343.29,109748.02,23.15,21549.6,2024-06-14,2025-12-31,0,565,251,130,66,34,21,3,4,1,14.21,0.2629,0.1355,0.0837,4,15091.29,0,0.02684935897435898,2.684935897435898,0,5,4,4,544,13,Champions,Low Risk,109748.02,14103.082240384618,2946.6639857051287,0.3018655673874323,Low,Low-touch retention monitoring,526
C00860,medium,organic,Mumbai,21,female,14,28,226920,212593.63,155169.86000000002,57423.76999999999,27.01,15185.26,2024-12-05,2025-10-12,80,311,195,106,44,31,14,3,4,1,16.43,0.2256,0.159,0.0718,4,88434.25,0,0.04062115294835883,4.062115294835883,0,1,3,3,133,7,Needs Attention,Low Risk,57423.76999999999,9217.752027041586,2332.619744041379,0.3017731110123567,Low,Low-touch retention monitoring,527
C00664,medium,ads,Jaipur,37,female,20,30,170361,161806.29,122687.62,39118.67,24.18,8090.31,2024-07-11,2025-12-12,19,519,253,128,64,46,15,3,4,1,14.07,0.253,0.1818,0.0593,4,71258.52,0,0.050263888888888886,5.026388888888889,0,3,4,2,342,9,Potential Loyalists,Low Risk,39118.67,8563.006374999999,1966.256482361111,0.30144997670075696,Low,Low-touch retention monitoring,528
C00254,medium,organic,Pune,27,male,11,24,428644,400570.22,304741.62,95828.59999999996,23.92,36415.47,2025-05-28,2025-12-25,6,211,98,47,28,16,7,3,4,1,19.03,0.2857,0.1633,0.0714,4,126171.87,0,0.02896924603174603,2.896924603174603,0,4,3,4,434,11,High Value,Low Risk,95828.59999999996,12417.493496031746,2776.0822902777763,0.30100519021326,Low,Low-touch retention monitoring,529
C00691,medium,ads,Bangalore,41,male,7,11,110980,104681.75,82824.67,21857.07999999999,20.88,14954.54,2025-04-03,2025-10-20,72,200,174,88,47,23,16,3,4,1,12.78,0.2701,0.1322,0.092,3,145993.08,0,0.06697397741147743,6.697397741147743,0,1,2,2,122,5,Hibernating,Low Risk,21857.07999999999,7432.772013125765,1463.8555822008543,0.3009281399253557,Low,Low-touch retention monitoring,530
C00985,medium,ads,Ahmedabad,49,male,25,52,549425,505812.97,388435.89,117377.08,23.21,20232.52,2024-05-20,2025-12-29,2,588,250,107,65,39,39,3,4,1,15.52,0.26,0.156,0.156,3,35840.27,0,0.025148809523809525,2.5148809523809526,0,5,4,4,544,13,Champions,Low Risk,117377.08,13817.384672619048,2951.8938273809526,0.3009086452772821,Low,Low-touch retention monitoring,531
C01177,medium,ads,Pune,50,male,27,59,802066,757956.53,565637.88,192318.65,25.37,28072.46,2024-03-30,2025-10-29,63,578,320,145,91,52,32,3,4,1,17.05,0.2844,0.1625,0.1,3,96052.71,0,0.01733974358974359,1.7339743589743588,0,1,4,5,145,10,At Risk High Value,Low Risk,192318.65,13907.61878205128,3334.7560785256405,0.30058402440524695,Low,Low-touch retention monitoring,532
C00563,medium,organic,Pune,34,male,6,15,288798,277652.92,208834.16,68818.75999999997,24.79,46275.49,2025-05-23,2025-11-01,60,162,163,90,37,22,14,3,4,1,13.52,0.227,0.135,0.0859,2,60309.96,0,0.035601190476190474,3.560119047619047,0,1,2,3,123,6,Hibernating,Low Risk,68818.75999999997,10281.552607142856,2450.029783095237,0.30051698490479906,Low,Low-touch retention monitoring,533
C00451,medium,ads,Mumbai,40,male,6,14,120300,108838.32,83155.13,25683.189999999995,23.6,18139.72,2025-06-19,2025-12-07,24,171,105,56,28,7,14,3,4,1,12.81,0.2667,0.0667,0.1333,3,187170.67,0,0.06138141025641027,6.138141025641027,0,3,2,2,322,7,Needs Attention,Low Risk,25683.189999999995,7384.183653846156,1576.4704220833335,0.3002219158863387,Low,Low-touch retention monitoring,534
C00950,medium,organic,Pune,23,male,8,17,187706,148227.81,133102.34999999998,15125.46,10.2,18528.48,2025-09-01,2025-12-21,10,111,71,34,20,11,6,3,4,1,26.31,0.2817,0.1549,0.0845,4,28084.14,0,0.07830393217893218,7.830393217893218,0,4,2,2,422,8,Recent Customers,Low Risk,15125.46,14698.117893578645,1184.3829940151516,0.3001539958528139,Low,Low-touch retention monitoring,535
C00666,medium,ads,Bhubaneswar,33,female,35,66,707797,660446.58,490354.91,170091.66999999998,25.75,18869.9,2024-03-22,2025-12-31,0,649,313,145,84,47,37,3,4,1,19.68,0.2684,0.1502,0.1182,1,6931.280000000001,0,0.01882584776334776,1.882584776334776,0,5,5,5,555,15,Champions,Low Risk,170091.66999999998,13324.878569354254,3202.119885233585,0.3000243642328269,Low,Low-touch retention monitoring,536
C00724,medium,ads,Kolkata,29,male,9,17,203918,190921.33,144163.43,46757.9,24.49,21213.48,2025-01-13,2025-12-06,25,327,151,85,32,18,16,3,4,1,10.05,0.2119,0.1192,0.106,4,56105.810000000005,0,0.04436512099012099,4.436512099012099,0,3,2,3,323,8,Needs Attention,Low Risk,46757.9,9046.846742063493,2074.4198907439786,0.2998252386046659,Low,Low-touch retention monitoring,537
C00118,medium,organic,Pune,37,other,24,53,320028,309244.57,225697.24,83547.32999999999,27.02,12885.19,2024-06-28,2025-11-26,35,516,285,159,59,42,25,3,4,1,16.98,0.207,0.1474,0.0877,8,75733.13,0,0.03104058441558442,3.104058441558442,0,2,4,3,243,9,Needs Attention,Low Risk,83547.32999999999,9933.856149350651,2593.357949561688,0.2998134431254172,Low,Low-touch retention monitoring,538
C00090,medium,ads,Kolkata,34,male,11,19,173145,163934.04,121457.38,42476.66,25.91,14903.09,2025-01-21,2025-11-18,43,301,168,81,51,20,16,3,4,1,13.34,0.3036,0.119,0.0952,3,48144.93,0,0.046779227716727725,4.6779227716727725,0,2,3,2,232,7,Needs Attention,Low Risk,42476.66,8099.589383012822,1987.02535078602,0.29973483125682143,Low,Low-touch retention monitoring,539
C01176,medium,ads,Hyderabad,34,other,16,29,171158,158187.47,122885.85,35301.62,22.32,9886.72,2025-04-25,2025-12-18,13,237,141,61,36,31,13,3,4,1,24.64,0.2553,0.2199,0.0922,3,44545.28,0,0.0515267714311832,5.15267714311832,0,3,3,2,332,8,Potential Loyalists,Low Risk,35301.62,8819.219144618453,1818.9785048904855,0.29942427763512613,Low,Low-touch retention monitoring,540
C00545,high,referral,Bangalore,31,female,7,15,128194,121509.67,89494.95,32014.72,26.35,17358.52,2025-10-26,2025-12-31,0,66,59,33,9,12,5,3,4,1,38.71,0.1525,0.2034,0.0847,7,74274.1,0,0.054114454989454996,5.4114454989455,0,5,2,2,522,9,Recent Customers,Low Risk,32014.72,6937.148442918194,1732.4591244400046,0.2992346958154799,Low,Low-touch retention monitoring,541
C00358,high,ads,Ahmedabad,37,female,2,5,65041,51487.47,49631.92,1855.5499999999984,3.6,25743.74,2025-12-06,2025-12-12,19,6,24,12,7,3,2,3,4,1,121.67,0.2917,0.125,0.0833,8,72288.46,0,0.15919206487956492,15.919206487956492,0,3,1,2,312,6,Needs Attention,Low Risk,1855.5499999999984,10354.011091831782,295.3888359872764,0.2991047237621286,Low,Low-touch retention monitoring,542
C00197,high,referral,Bangalore,19,female,58,115,1234984,1108534.38,869565.0,238969.38,21.56,19112.66,2024-08-23,2025-12-30,1,494,486,263,106,79,38,3,4,1,42.85,0.2181,0.1626,0.0782,7,204893.09,0,0.014124751984126983,1.4124751984126982,0,5,5,5,555,15,Champions,Low Risk,238969.38,17443.842704365077,3375.383224300595,0.2990880476036995,Low,Low-touch retention monitoring,543
C01154,medium,ads,Chennai,40,male,20,46,453417,430017.76,324764.07,105253.69,24.48,21500.89,2024-04-09,2025-12-29,2,629,307,146,73,55,33,3,4,1,11.61,0.2378,0.1792,0.1075,6,45640.05,0,0.02598809523809524,2.598809523809524,0,5,4,4,544,13,Champions,Low Risk,105253.69,11783.44417857143,2735.3429198809526,0.2986878765769402,Low,Low-touch retention monitoring,544
C00013,medium,organic,Hyderabad,50,female,10,18,261766,240031.45,181031.69,58999.76,24.58,24003.15,2025-04-29,2025-12-27,4,242,138,59,31,27,21,3,4,1,15.08,0.2246,0.1957,0.1522,3,79176.64,0,0.03779960317460317,3.779960317460317,0,4,2,3,423,9,Recent Customers,Low Risk,58999.76,9894.650924603175,2230.1675153968254,0.2984742783160199,Low,Low-touch retention monitoring,545
C00652,high,referral,Kolkata,18,male,63,122,1125683,1035711.2,807669.97,228041.22999999995,22.02,16439.86,2024-07-10,2025-11-20,41,498,564,290,146,72,56,3,4,1,46.17,0.2589,0.1277,0.0993,10,83810.2,0,0.014386904761904762,1.4386904761904762,0,2,5,5,255,12,At Risk High Value,Low Risk,228041.22999999995,16195.094113095238,3280.8074577976186,0.29822909453342816,Low,Low-touch retention monitoring,546
C00747,medium,ads,Ahmedabad,42,male,3,6,52636,45674.04,36826.05,8847.990000000002,19.37,15224.68,2025-09-15,2025-12-19,12,95,83,50,24,5,4,3,4,1,11.53,0.2892,0.0602,0.0482,6,98685.51,0,0.09486895743145744,9.486895743145745,0,3,1,2,312,6,Needs Attention,Low Risk,8847.990000000002,4993.522443362194,839.3995866639613,0.29779024247276,Low,Low-touch retention monitoring,547
C00275,high,ads,Jaipur,53,male,67,136,1835481,1658547.03,1318969.82,339577.21,20.47,24754.43,2024-06-17,2025-12-31,0,562,556,299,131,69,57,3,4,1,43.51,0.2356,0.1241,0.1025,15,148728.31,0,0.01,1.0,0,5,5,5,555,15,Champions,Low Risk,339577.21,18354.81,3395.7721,0.29682854846409723,Low,Low-touch retention monitoring,548
C00854,medium,ads,Kolkata,33,female,21,43,313657,285587.42,222024.11,63563.309999999976,22.26,13599.4,2024-09-01,2025-12-11,20,466,228,116,59,34,19,3,4,1,16.45,0.2588,0.1491,0.0833,4,129175.39,0,0.035041666666666665,3.5041666666666664,0,3,4,3,343,10,Potential Loyalists,Low Risk,63563.309999999976,10991.064041666667,2227.364321249999,0.2967745478054225,Low,Low-touch retention monitoring,549
C00852,high,referral,Bangalore,18,male,89,171,1510224,1407996.97,1074242.87,333754.1,23.7,15820.19,2024-04-30,2025-12-28,3,607,597,315,148,90,44,3,4,1,53.52,0.2479,0.1508,0.0737,13,192583.13,0,0.010097222222222223,1.0097222222222222,0,5,5,5,555,15,Champions,Low Risk,333754.1,15249.067333333334,3369.9893152777777,0.29661434048650354,Low,Low-touch retention monitoring,550
C00070,medium,ads,Ahmedabad,40,male,14,28,99163,89945.44,69661.59,20283.85,22.55,6424.67,2025-03-27,2025-10-08,84,195,174,94,39,23,18,3,4,1,26.21,0.2241,0.1322,0.1034,3,31692.21,0,0.06523774509803922,6.523774509803921,0,1,3,2,132,6,Needs Attention,Low Risk,20283.85,6469.170517156863,1323.2726359068627,0.296277475952151,Low,Low-touch retention monitoring,551
C00068,medium,referral,Bhubaneswar,31,male,15,32,236662,209287.88,164464.1,44823.77999999999,21.42,13952.53,2025-02-07,2025-12-28,3,324,150,79,32,24,15,3,4,1,16.9,0.2133,0.16,0.1,5,139632.88,0,0.04266305916305915,4.266305916305916,0,5,3,3,533,11,Recent Customers,Low Risk,44823.77999999999,10096.724907647906,1912.3195780519472,0.2958950739947312,Low,Low-touch retention monitoring,552
C00589,high,organic,Hyderabad,22,male,55,111,937269,865322.65,658816.32,206506.33,23.86,15733.14,2024-07-09,2025-12-21,10,530,548,279,128,90,51,3,4,1,37.88,0.2336,0.1642,0.0931,6,250977.54,0,0.014751984126984127,1.4751984126984128,0,4,5,5,455,14,Champions,Low Risk,206506.33,13826.577410714286,3046.378102281746,0.2957971505872993,Low,Low-touch retention monitoring,553
C01166,medium,referral,Ahmedabad,22,female,25,53,432838,403913.41,301872.86,102040.55,25.26,16156.54,2024-07-03,2025-12-13,18,528,264,138,65,38,23,3,4,1,17.28,0.2462,0.1439,0.0871,3,16999.46,0,0.025080560064935066,2.5080560064935065,0,3,4,4,344,11,High Value,Low Risk,102040.55,10855.819457386364,2559.23414333401,0.29576382494701836,Low,Low-touch retention monitoring,554
C00619,high,ads,Bhubaneswar,42,female,43,85,1151527,1066249.23,834847.3,231401.92999999996,21.7,24796.49,2024-12-31,2025-12-29,2,363,354,182,91,56,25,3,4,1,43.24,0.2571,0.1582,0.0706,12,55073.42,0,0.0134375,1.34375,0,5,5,5,555,15,Champions,Low Risk,231401.92999999996,15473.6440625,3109.4634343749995,0.29574138679989626,Low,Low-touch retention monitoring,555
C00977,medium,organic,Ahmedabad,36,female,16,32,160685,147927.99,108179.01,39748.98,26.87,9245.5,2024-09-17,2025-12-14,17,453,284,159,58,43,24,3,4,1,12.89,0.2042,0.1514,0.0845,4,92960.28,0,0.04545372315592904,4.545372315592904,0,3,3,2,332,8,Potential Loyalists,Low Risk,39748.98,7303.7315053104585,1806.7391326505606,0.29553908451588523,Low,Low-touch retention monitoring,556
C00130,medium,referral,Bangalore,20,female,4,8,109165,103953.4,80556.42,23396.97999999999,22.51,25988.35,2025-09-14,2025-11-17,44,64,57,26,16,10,5,3,4,1,22.81,0.2807,0.1754,0.0877,5,78029.98,0,0.06021459096459097,6.021459096459097,0,2,2,2,222,6,Hibernating,Low Risk,23396.97999999999,6573.325822649573,1408.8395805067148,0.2955032171814125,Low,Low-touch retention monitoring,557
C00901,medium,ads,Bhubaneswar,38,female,17,33,397054,380463.43,285024.48,95438.94999999998,25.08,22380.2,2024-06-22,2025-12-10,21,536,240,117,59,36,28,3,4,1,11.58,0.2458,0.15,0.1167,4,81708.79,0,0.026123015873015874,2.6123015873015873,0,3,3,4,334,10,High Value,Low Risk,95438.94999999998,10372.247944444445,2493.153205753968,0.29545394040353945,Low,Low-touch retention monitoring,558
C00591,medium,organic,Hyderabad,44,female,21,47,565950,524611.96,411112.01,113499.95,21.64,24981.52,2024-08-19,2025-12-26,5,494,242,129,61,32,20,3,4,1,15.52,0.2521,0.1322,0.0826,3,14915.34,0,0.02300892857142857,2.300892857142857,0,4,4,4,444,12,Champions,Low Risk,113499.95,13021.903124999999,2611.512242410714,0.2952438802600562,Low,Low-touch retention monitoring,559
