customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned,churn_probability,churn_probability_percentage,predicted_churn,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_total_score,rfm_segment,churn_risk,customer_value,expected_revenue_at_risk,expected_profit_at_risk,retention_score,retention_priority,retention_action,retention_rank
C00997,low,ads,Pune,25,male,1,3,3747,3634.59,2258.2200000000003,1376.3699999999994,37.87,3634.59,2025-08-28,2025-08-28,125,0,8,5,2,1,0,2,3,1,1.0,0.25,0.125,0.0,0,0.0,1,0.99975,99.975,1,1,1,1,111,3,Hibernating,High Risk,1376.3699999999994,3746.06325,1376.0259074999992,0.85838208974157,High,Targeted retention campaign,89
C01161,low,ads,Mumbai,18,female,1,2,5222,4699.8,3895.96,803.8400000000001,17.1,4699.8,2025-12-23,2025-12-23,8,0,20,10,5,3,2,3,4,1,1.0,0.25,0.15,0.1,1,37081.24,0,0.6929781815406818,69.29781815406818,1,4,1,1,411,6,Recent Customers,Medium Risk,803.8400000000001,3618.73206400544,557.0435814496618,0.6420102106090919,Medium,Personalized re-engagement campaign,156
C00862,low,ads,Pune,39,female,1,2,3404,2961.48,2342.56,618.9200000000001,20.9,2961.48,2024-10-07,2024-10-07,450,0,9,5,3,0,1,3,3,1,1.0,0.3333,0.0,0.1111,0,0.0,1,0.9999615384615383,99.99615384615385,1,1,1,1,111,3,Hibernating,High Risk,618.9200000000001,3403.869076923077,618.8961953846155,0.8299601572982213,High,Targeted retention campaign,121
C00621,low,referral,Bangalore,39,male,1,1,3073,3042.27,2000.81,1041.46,34.23,3042.27,2025-06-01,2025-06-01,213,0,18,12,2,3,1,3,4,1,1.0,0.1111,0.1667,0.0556,0,0.0,1,0.9983928571428572,99.83928571428572,1,1,1,1,111,3,Hibernating,High Risk,1041.46,3068.06125,1039.786225,0.8475540862967437,High,Targeted retention campaign,97
C00904,low,referral,Bangalore,26,female,1,3,3054,2443.2000000000003,1938.3,504.9000000000001,20.67,2443.2,2025-09-18,2025-09-18,104,0,25,13,6,3,3,3,4,1,1.0,0.24,0.12,0.12,0,0.0,1,0.9954166666666668,99.54166666666669,1,1,1,1,111,3,Hibernating,High Risk,504.9000000000001,3040.0025,502.5858750000001,0.8198003670422713,High,Targeted retention campaign,126
C00409,low,organic,Jaipur,38,female,1,3,3000,2820.0,2028.27,791.73,28.08,2820.0,2025-07-24,2025-07-24,160,0,9,6,2,0,1,3,3,1,1.0,0.2222,0.0,0.1111,0,0.0,1,0.9980875,99.80875,1,1,1,1,111,3,Hibernating,High Risk,791.73,2994.2625000000003,790.215816375,0.8375642143950695,High,Targeted retention campaign,109
C00077,low,organic,Chennai,36,male,1,3,3054,2962.38,1938.3,1024.08,34.57,2962.38,2025-12-04,2025-12-04,27,0,32,16,9,4,3,3,4,1,1.0,0.2813,0.125,0.0938,0,0.0,1,0.9720688825063828,97.20688825063829,1,2,1,1,211,4,Hibernating,High Risk,1024.08,2968.698367174493,995.4763011971364,0.8302034923852969,High,Targeted retention campaign,120
C00949,low,ads,Kolkata,45,female,1,1,2770,2132.9,2092.43,40.470000000000255,1.9,2132.9,2024-08-29,2024-08-29,489,0,10,5,1,4,0,2,3,1,1.0,0.1,0.4,0.0,0,0.0,1,0.9953958333333331,99.53958333333333,1,1,1,1,111,3,Hibernating,High Risk,40.470000000000255,2757.246458333333,40.28366937500025,0.7303175388826072,High,Targeted retention campaign,149
C00271,low,organic,Bhubaneswar,31,male,1,1,2745,2607.75,1951.06,656.69,25.18,2607.75,2024-11-24,2024-11-24,402,0,20,10,2,7,1,3,4,1,1.0,0.1,0.35,0.05,0,0.0,1,0.9974761904761904,99.74761904761904,1,1,1,1,111,3,Hibernating,High Risk,656.69,2738.072142857143,655.0326395238096,0.8304956070280585,High,Targeted retention campaign,118
C00302,low,referral,Delhi,33,male,1,2,2740,2630.4,1949.26,681.1400000000001,25.89,2630.4,2024-06-19,2024-06-19,560,0,17,9,5,2,1,3,4,1,1.0,0.2941,0.1176,0.0588,0,0.0,1,0.9975595238095238,99.75595238095238,1,1,1,1,111,3,Hibernating,High Risk,681.1400000000001,2733.3130952380952,679.4776940476191,0.8318542241006501,High,Targeted retention campaign,117
C00476,low,ads,Jaipur,38,female,1,3,2568,2465.28,1610.16,855.1199999999997,34.69,2465.28,2025-08-12,2025-08-12,141,0,19,9,6,2,2,3,4,1,1.0,0.3158,0.1053,0.1053,0,0.0,1,0.9937710622710624,99.37710622710622,1,1,1,1,111,3,Hibernating,High Risk,855.1199999999997,2552.004087912088,849.7935107692305,0.8375711859416879,High,Targeted retention campaign,108
C00051,low,ads,Jaipur,37,female,1,2,2528,2452.16,1794.1,658.06,26.84,2452.16,2025-02-23,2025-02-23,311,0,11,3,5,0,3,3,3,1,1.0,0.4545,0.0,0.2727,0,0.0,1,0.9999615384615383,99.99615384615385,1,1,1,1,111,3,Hibernating,High Risk,658.06,2527.902769230769,658.03469,0.8321501271106791,High,Targeted retention campaign,115
C01020,low,organic,Hyderabad,22,male,1,1,2526,2500.74,1678.81,821.9299999999998,32.87,2500.74,2024-09-15,2024-09-15,472,0,10,6,3,1,0,2,3,1,1.0,0.3,0.1,0.0,0,0.0,1,0.9990178571428572,99.90178571428572,1,1,1,1,111,3,Hibernating,High Risk,821.9299999999998,2523.519107142857,821.1227473214284,0.8394930862242738,High,Targeted retention campaign,104
C00914,low,ads,Hyderabad,18,male,1,3,2409,2312.64,1880.25,432.3899999999999,18.7,2312.64,2024-10-27,2024-10-27,430,0,13,5,4,4,0,2,3,1,1.0,0.3077,0.3077,0.0,0,0.0,1,0.995609126984127,99.5609126984127,1,1,1,1,111,3,Hibernating,High Risk,432.3899999999999,2398.422386904762,430.4914304166665,0.8143891862979538,High,Targeted retention campaign,128
C00510,low,ads,Delhi,24,female,1,1,2108,1855.04,1524.42,330.6199999999999,17.82,1855.04,2025-10-13,2025-10-13,79,0,22,6,8,7,1,3,4,1,1.0,0.3636,0.3182,0.0455,0,0.0,1,0.9882528617216118,98.82528617216116,1,1,1,1,111,3,Hibernating,High Risk,330.6199999999999,2083.2370325091574,326.7361611423992,0.8001373697688711,High,Targeted retention campaign,136
C00662,medium,ads,Delhi,23,female,1,1,2633,2501.35,1862.81,638.54,25.53,2501.35,2025-12-08,2025-12-08,23,0,21,9,7,2,3,3,4,1,1.0,0.3333,0.0952,0.1429,0,0.0,1,0.7676745997058501,76.76745997058501,1,3,1,1,311,5,Needs Attention,High Risk,638.54,2021.2872210255032,490.1909388961735,0.6822636982489934,High,Targeted retention campaign,154
C00631,low,organic,Chennai,35,female,1,1,1930,1756.3,1375.22,381.0799999999999,21.7,1756.3,2025-04-19,2025-04-19,256,0,11,7,3,0,1,3,3,1,1.0,0.2727,0.0,0.0909,0,0.0,1,0.999275,99.9275,1,1,1,1,111,3,Hibernating,High Risk,381.0799999999999,1928.6007500000003,380.803717,0.8122126074597804,High,Targeted retention campaign,131
C00655,low,ads,Mumbai,27,female,1,1,1930,1756.3,1375.22,381.0799999999999,21.7,1756.3,2025-06-08,2025-06-08,206,0,6,3,2,1,0,1,3,1,1.0,0.3333,0.1667,0.0,0,0.0,1,0.9921428571428572,99.21428571428572,1,1,1,1,111,3,Hibernating,High Risk,381.0799999999999,1914.8357142857144,378.0858,0.8076777799784252,High,Targeted retention campaign,132
C00594,low,organic,Mumbai,36,female,1,1,1799,1781.01,1313.42,467.5899999999999,26.25,1781.01,2024-06-27,2024-06-27,552,0,22,7,4,6,5,3,4,1,1.0,0.1818,0.2727,0.2273,0,0.0,1,0.9902005952380952,99.02005952380952,1,1,1,1,111,3,Hibernating,High Risk,467.5899999999999,1781.3708708333334,463.0078963273809,0.8137428771412355,High,Targeted retention campaign,129
C00823,low,referral,Delhi,30,male,1,2,1606,1477.52,1253.5,224.02,15.16,1477.52,2025-11-30,2025-11-30,31,0,8,4,2,2,0,2,3,1,1.0,0.25,0.25,0.0,0,0.0,1,0.9730744047619048,97.30744047619048,1,2,1,1,211,4,Hibernating,High Risk,224.02,1562.757494047619,217.9881281547619,0.7766082554885587,High,Targeted retention campaign,144
C00651,low,ads,Delhi,24,male,1,1,1408,1323.52,1114.12,209.4000000000001,15.82,1323.52,2025-01-19,2025-01-19,346,0,8,4,3,0,1,3,3,1,1.0,0.375,0.0,0.125,0,0.0,1,0.9991877289377288,99.91877289377288,1,1,1,1,111,3,Hibernating,High Risk,209.4000000000001,1406.856322344322,209.22991043956048,0.7908162813971337,High,Targeted retention campaign,139
C00835,low,referral,Ahmedabad,46,female,1,3,1350,1255.5,813.78,441.72,35.18,1255.5,2025-04-24,2025-04-24,251,0,23,13,4,2,4,3,4,1,1.0,0.1739,0.087,0.1739,0,0.0,1,0.991375,99.1375,1,1,1,1,111,3,Hibernating,High Risk,441.72,1338.3562499999998,437.910165,0.8124584802140886,High,Targeted retention campaign,130
C00405,low,organic,Mumbai,30,female,1,1,1000,900.0,676.09,223.91,24.88,900.0,2024-08-20,2024-08-20,498,0,34,23,4,4,3,3,4,1,1.0,0.1176,0.1176,0.0882,0,0.0,1,0.9924503968253968,99.24503968253968,1,1,1,1,111,3,Hibernating,High Risk,223.91,992.4503968253968,222.2195683531746,0.7889184250775915,High,Targeted retention campaign,140
C00727,low,referral,Delhi,31,female,1,1,856,830.3199999999999,536.72,293.5999999999999,35.36,830.32,2024-09-15,2024-09-15,472,0,18,12,5,1,0,2,3,1,1.0,0.2778,0.0556,0.0,0,0.0,1,0.9955,99.55,1,1,1,1,111,3,Hibernating,High Risk,293.5999999999999,852.1479999999999,292.2787999999999,0.8005121667625035,High,Targeted retention campaign,135
